UNIDADE,LÍDER,LÍDER + UNIDADE,Qts Avaliações,Índice de felicidade da equipe,Orienta com relação ao trabalho,Deixa claro suas expectativas,Disponibiliza as informações necessárias para realizar o trabalho,Mantém equipe informada sobre assuntos da empresa,É receptivo a críticas,Dá abertura para a equipe,Envolve equipe nas decisões,Tem disponibilidade para atender a equipe,Orienta quanto ao desenvolvimento profissional,Dá feedbacks assertivos,Estimula o autodesenvolvimento,Respeita os valores da empresa,Respeita a equipe,Reconhece as pessoas,Avaliação Total,Avaliação Total Esperada,Média Meta Total,Média Meta Esperada
"A,1,1A,1,""3,36"",""3,4"",""3,2"",""3,2"",""3,4"",""3,6"",""3,3"",""3,1"",""3,4"",""3,1"",""2,8"",""3,1"",""3,7"",""3,8"",""2,8"",""49,26"",60,""3,284"",4"
"A,2,2A,1,""3,25"",""3,5"",3,3,""2,5"",3,3,""2,5"",3,""3,5"",3,3,""3,5"",""3,5"",""3,5"",""46,75"",60,""3,116666667"",4"
"A,3,3A,1,""2,6"",4,""3,6"",""3,6"",3,""3,8"",""3,6"",""3,4"",""3,6"",""3,2"",""3,6"",""3,4"",4,""3,8"",""3,6"",""52,8"",60,""3,52"",4"
"A,4,4A,1,""3,25"",3,3,""3,333333333"",3,""3,666666667"",""3,333333333"",""2,666666667"",""3,333333333"",""2,666666667"",""2,666666667"",3,""3,333333333"",""3,666666667"",3,""46,91666667"",60,""3,127777778"",4"
"A,5,5A,1,""3,67"",""3,363636364"",""3,272727273"",""3,272727273"",3,""3,727272727"",""3,636363636"",3,""3,636363636"",""3,272727273"",""3,181818182"",3,""3,727272727"",""3,727272727"",""3,272727273"",""50,76090909"",60,""3,384060606"",4"
"A,6,6A,1,""3,89"",""3,4"",""3,5"",""3,5"",""3,5"",""3,8"",""3,8"",""3,6"",""3,8"",""3,4"",""3,5"",""3,3"",""3,8"",""3,8"",""3,6"",""54,19"",60,""3,612666667"",4"
"A,7,7A,1,""2,9"",""3,909090909"",""3,727272727"",""3,818181818"",""3,545454545"",""3,727272727"",""3,636363636"",""3,818181818"",""3,636363636"",""3,636363636"",""3,545454545"",""3,545454545"",""3,818181818"",4,""3,636363636"",""54,9"",60,""3,66"",4"
"A,8,8A,1,""3,05"",""3,363636364"",3,""3,181818182"",""2,909090909"",""3,454545455"",""3,090909091"",""2,909090909"",""3,545454545"",3,""2,909090909"",""2,636363636"",""3,636363636"",""3,636363636"",""3,181818182"",""47,50454545"",60,""3,166969697"",4"
"A,9,9A,1,""3,56"",""3,666666667"",""3,888888889"",""3,555555556"",""3,666666667"",""3,777777778"",""3,777777778"",""3,333333333"",""3,666666667"",""3,888888889"",""3,666666667"",""3,555555556"",""3,888888889"",""3,888888889"",""3,777777778"",""55,56"",60,""3,704"",4"
"A,10,10A,1,3,""3,5"",""3,5"",""3,25"",3,""3,75"",""3,5"",""3,25"",""3,75"",""3,25"",""3,25"",3,""3,75"",""3,75"",""3,5"",51,60,""3,4"",4"
"A,11,11A,1,""2,8"",""3,666666667"",""3,5"",""3,5"",""3,666666667"",""3,833333333"",""3,833333333"",""3,666666667"",""3,833333333"",""3,833333333"",""3,666666667"",""3,833333333"",""3,833333333"",""3,833333333"",""3,833333333"",""55,13333333"",60,""3,675555556"",4"
"B,1,1B,1,""3,5"",""3,333333333"",""3,5"",""3,166666667"",""3,166666667"",""3,833333333"",""3,833333333"",""3,833333333"",""3,333333333"",""3,166666667"",""3,333333333"",""3,166666667"",""3,833333333"",""3,833333333"",""3,5"",""52,33333333"",60,""3,488888889"",4"
"B,2,2B,1,""3,25"",""2,666666667"",""2,666666667"",""2,666666667"",""3,666666667"",""3,666666667"",""3,666666667"",3,""2,666666667"",3,""2,666666667"",3,""3,666666667"",""3,333333333"",""2,666666667"",""46,25"",60,""3,083333333"",4"
"B,3,3B,1,""2,75"",3,""3,555555556"",""3,333333333"",3,""3,666666667"",""3,555555556"",""3,333333333"",""3,555555556"",""3,333333333"",""3,222222222"",""3,555555556"",""3,888888889"",""3,777777778"",""3,222222222"",""50,75"",60,""3,383333333"",4"
"B,4,4B,1,""2,69"",""3,3125"",""3,25"",""3,125"",3,""3,375"",""3,3125"",""3,25"",""3,625"",""3,1875"",""2,75"",""2,9375"",""3,625"",""3,6875"",""3,125"",""48,2525"",60,""3,216833333"",4"
"B,5,5B,1,3,""3,333333333"",""3,666666667"",""3,333333333"",4,""3,333333333"",""3,666666667"",4,""3,666666667"",""3,666666667"",4,""3,666666667"",4,""3,666666667"",4,55,60,""3,666666667"",4"
"B,6,6B,1,""3,43"",""3,625"",""3,5"",""3,625"",""3,25"",""3,625"",""3,75"",""3,25"",""3,5"",""2,875"",""3,25"",""3,125"",""3,5"",""3,5"",""3,5"",""51,305"",60,""3,420333333"",4"
"B,7,7B,1,""3,21"",""3,142857143"",""3,142857143"",3,""3,142857143"",""3,428571429"",""3,714285714"",""3,571428571"",""3,285714286"",3,""3,285714286"",3,""3,857142857"",""3,857142857"",""3,142857143"",""49,78142857"",60,""3,318761905"",4"
"B,8,8B,1,3,""3,2"",""3,2"",""3,8"",""3,4"",""3,6"",""3,6"",4,""3,8"",3,""3,2"",""3,4"",""3,8"",4,""3,2"",""52,2"",60,""3,48"",4"
"B,9,9B,1,""3,18"",""3,454545455"",""3,409090909"",""3,545454545"",""3,318181818"",""3,5"",""3,636363636"",""3,363636364"",""3,681818182"",""3,363636364"",""3,363636364"",""3,318181818"",""3,727272727"",""3,727272727"",""3,409090909"",""51,99818182"",60,""3,466545455"",4"
"B,10,10B,1,""2,5"",""3,625"",""3,625"",""3,75"",""3,5"",""3,75"",""3,375"",""3,625"",""3,75"",""3,625"",""3,25"",""3,875"",4,4,""3,75"",54,60,""3,6"",4"
